               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,            0.094757,             0.02586,                   0,             0.37129,             0.39324,              0.3171,            0.085622,            0.028678,            0.014632,                   0,            0.070638,           0.0032624,           0.0032624
